ISO3,ISO3_2,col,cnl,lp,cl
MNP,MNE,0,0.0001,0.0365,0.0122
MNP,MNG,0,0,0.0001,0
MNP,MNP,1,0.2812,0.4266,0.5692
MNP,MOZ,0,0,0.0031,0.0011
MNP,MRT,0,0,0,0
MNP,MSR,1,0.0041,0.0041,0.3361
MNP,MTQ,0,0,0.0005,0.0002
MNP,MUS,1,0.0008,0.0043,0.335
MNP,MWI,0,0,0,0
MNP,MYS,1,0.0028,0.2259,0.4095
MNP,MYT,0,0,0.0753,0.0251
MNP,NAM,1,0.003,0.0107,0.3379
MNP,NCL,0,0,0.1336,0.0445
MNP,NER,0,0,0,0
MNP,NFK,1,0.1287,0.1287,0.4192
MNP,NGA,1,0,0,0.3333
MNP,NIC,0,0,0.0243,0.0081
MNP,NIU,1,0.0229,0.2158,0.4129
MNP,NLD,0,0.0006,0.1002,0.0336
MNP,NOR,0,0.002,0.0642,0.0221
MNP,NPL,0,0,0.0266,0.0089
MNP,NRU,1,0.0108,0.2386,0.4165
MNP,NZL,1,0.1387,0.155,0.4312
MNP,OMN,0,0.008,0.0167,0.0083
MNP,PAK,1,0,0.0303,0.3434
MNP,PAN,0,0,0.0207,0.0069
MNP,PCN,1,0,0,0.3333
MNP,PER,0,0,0.0202,0.0067
MNP,PHL,1,0.1039,0.4294,0.5111
MNP,PLW,1,0.0705,0.3808,0.4838
MNP,PNG,1,0.0058,0.0518,0.3526
MNP,POL,0,0.0003,0.0363,0.0122
MNP,PRI,1,0.007,0.0309,0.346
MNP,PRK,0,0.0529,0.0529,0.0352
MNP,PRT,0,0.0005,0.0251,0.0085
MNP,PRY,0,0.0001,0.0037,0.0013
MNP,PSE,0,0,0,0
MNP,PYF,0,0,0.0744,0.0248
MNP,QAT,0,0.0197,0.0349,0.0182
MNP,REU,0,0,0.0167,0.0056
MNP,ROU,0,0,0.0377,0.0126
MNP,RUS,0,0,0.0359,0.012
MNP,RWA,1,0.0001,0.0001,0.3334
MNP,SAU,0,0.009,0.0151,0.0081
MNP,SDN,1,0,0,0.3333
MNP,SEN,0,0,0.0001,0
MNP,SGP,1,0.0457,0.0857,0.3771
MNP,SHN,0,0.1617,0.1617,0.1078
MNP,SLB,1,0.0043,0.2111,0.4051
MNP,SLE,1,0.0116,0.0116,0.3411
MNP,SLV,0,0,0.0248,0.0083
MNP,SMR,0,0,0.0359,0.012
MNP,SOM,0,0,0,0
MNP,SPM,0,0,0.0231,0.0077
MNP,SRB,0,0,0.034,0.0113
MNP,SSD,1,0,0,0.3333
MNP,STP,0,0.0084,0.0189,0.0091
MNP,SUR,0,0.0003,0.0911,0.0305
MNP,SVK,0,0,0.0325,0.0108
MNP,SVN,0,0,0.0358,0.0119
MNP,SWE,0,0.0008,0.0608,0.0205
MNP,SWZ,1,0.0023,0.0037,0.3353
MNP,SXM,1,0.0202,0.0339,0.3514
MNP,SYC,1,0.0087,0.0089,0.3392
MNP,SYR,0,0,0.003,0.001
MNP,TCA,1,0.0083,0.0092,0.3392
MNP,TCD,0,0,0,0
MNP,TGO,0,0,0,0
MNP,THA,0,0,0.0064,0.0022
MNP,TJK,0,0,0.0281,0.0094
MNP,TKL,1,0.0447,0.1896,0.4115
MNP,TKM,0,0,0.0059,0.002
MNP,TLS,0,0.0001,0.1431,0.0478
MNP,TON,1,0.0019,0.2238,0.4086
MNP,TTO,1,0.08,0.0802,0.3867
MNP,TUN,0,0,0,0
MNP,TUR,0,0.0001,0.0041,0.0014
MNP,TUV,1,0,0.1999,0.4
MNP,TWN,0,0,0.0037,0.0012
MNP,TZA,1,0,0.0002,0.3334
MNP,UGA,1,0,0,0.3333
MNP,UKR,0,0,0.0398,0.0133
MNP,URY,0,0,0.0257,0.0086
MNP,USA,1,0.1314,0.1372,0.4229
MNP,UZB,0,0.0004,0.0073,0.0026
MNP,VAT,0,0,0.0359,0.012
MNP,VCT,1,0.0005,0.0005,0.3336
MNP,VEN,0,0,0.0245,0.0082
MNP,VGB,1,0.0815,0.0815,0.3876
MNP,VIR,1,0.018,0.0228,0.3469
MNP,VNM,0,0,0.0027,0.0009
MNP,VUT,1,0.0044,0.2215,0.4087
MNP,WLF,0,0,0.1804,0.0601
MNP,WSM,1,0.0154,0.1956,0.4037
MNP,YEM,0,0,0.0005,0.0002
MNP,ZAF,1,0.0155,0.0304,0.3486
MNP,ZMB,1,0.0006,0.001,0.3339
MNP,ZWE,1,0.0034,0.0034,0.3356
MOZ,ABW,0,0,0.02,0.0067
MOZ,AFG,0,0,0.0131,0.0044
MOZ,AGO,1,0.0574,0.4292,0.4955
MOZ,AIA,0,0,0.0014,0.0005
MOZ,ALA,0,0,0.0155,0.0052
MOZ,ALB,0,0,0.0205,0.0068
MOZ,AND,0,0.0195,0.1059,0.0418
MOZ,ANT,0,0,0.0132,0.0044
MOZ,ARE,0,0,0.0041,0.0014
MOZ,ARG,0,0,0.1027,0.0342
MOZ,ARM,0,0,0.0221,0.0074
MOZ,ASM,0,0,0.0007,0.0002
MOZ,ATG,0,0,0.0106,0.0035
MOZ,AUS,0,0.0002,0.019,0.0064
MOZ,AUT,0,0,0.0155,0.0052
MOZ,AZE,0,0,0.0008,0.0003
MOZ,BDI,0,0,0.7011,0.2337
MOZ,BEL,0,0.0003,0.0417,0.014
MOZ,BEN,0,0,0.3002,0.1001
MOZ,BFA,0,0,0.2344,0.0781
MOZ,BGD,0,0,0.0161,0.0054
MOZ,BGR,0,0,0.0161,0.0054
MOZ,BHR,0,0,0.0037,0.0012
MOZ,BHS,0,0,0.01,0.0033
MOZ,BIH,0,0,0.0176,0.0059
MOZ,BLM,0,0,0.0667,0.0222
MOZ,BLR,0,0,0.0189,0.0063
MOZ,BLZ,0,0,0.0406,0.0135
MOZ,BMU,0,0.0049,0.0231,0.0093
MOZ,BOL,0,0,0.0663,0.0221
MOZ,BRA,1,0.1161,0.1185,0.4115
MOZ,BRB,0,0,0.0096,0.0032
MOZ,BRN,0,0.0001,0.0006,0.0002
MOZ,BTN,0,0,0.0032,0.0011
MOZ,BWA,0,0,0.6903,0.2301
MOZ,CAF,0,0,0.2268,0.0756
MOZ,CAN,0,0.0008,0.0334,0.0114
MOZ,CCK,0,0,0.0032,0.0011
MOZ,CHE,0,0.0029,0.0387,0.0139
MOZ,CHL,0,0,0.1069,0.0356
MOZ,CHN,0,0,0,0
MOZ,CIV,0,0,0.2255,0.0752
MOZ,CMR,0,0,0.442,0.1473
MOZ,COD,0,0,0.5184,0.1728
MOZ,COG,0,0,0.3452,0.1151
MOZ,COK,0,0,0.0009,0.0003
MOZ,COL,0,0,0.1077,0.0359
MOZ,COM,0,0,0.6987,0.2329
MOZ,CPV,1,0,0,0.3333
MOZ,CRI,0,0,0.1069,0.0356
MOZ,CUB,0,0,0.1088,0.0363
MOZ,CUW,0,0.0006,0.0075,0.0027
MOZ,CXR,0,0,0.0083,0.0028
MOZ,CYM,0,0,0.0158,0.0053
MOZ,CYP,0,0.0002,0.0169,0.0057
MOZ,CZE,0,0,0.0175,0.0058
MOZ,DEU,0,0.0003,0.0161,0.0055
MOZ,DJI,0,0,0.0018,0.0006
MOZ,DMA,0,0,0.0012,0.0004
MOZ,DNK,0,0,0.0152,0.0051
MOZ,DOM,0,0,0.1066,0.0355
MOZ,DZA,0,0,0.0005,0.0002
MOZ,ECU,0,0,0.0985,0.0328
MOZ,EGY,0,0,0,0
MOZ,ERI,0,0,0,0
MOZ,ESH,0,0,0,0
MOZ,ESP,0,0.0004,0.1036,0.0347
MOZ,EST,0,0,0.0049,0.0016
MOZ,ETH,0,0,0,0
MOZ,FIN,0,0,0.0013,0.0005
MOZ,FJI,0,0,0.0075,0.0025
MOZ,FLK,0,0,0.0262,0.0087
MOZ,FRA,0,0.0017,0.0716,0.0244
MOZ,FRO,0,0,0.0189,0.0063
MOZ,FSM,0,0,0.0002,0.0001
MOZ,GAB,0,0,0.5929,0.1976
MOZ,GBR,0,0.0003,0.02,0.0068
MOZ,GEO,0,0,0.0033,0.0011
MOZ,GGY,0,0,0.0191,0.0064
MOZ,GHA,0,0,0.2321,0.0774
MOZ,GIB,0,0,0.0484,0.0161
MOZ,GIN,0,0,0.137,0.0457
MOZ,GLP,0,0,0.0013,0.0004
MOZ,GMB,0,0,0.1429,0.0476
MOZ,GNB,1,0.0004,0.165,0.3885
MOZ,GNQ,0,0,0.603,0.201
MOZ,GRC,0,0.0002,0.021,0.0071
MOZ,GRD,0,0,0.0009,0.0003
MOZ,GRL,0,0,0.0017,0.0006
MOZ,GTM,0,0,0.0736,0.0245
MOZ,GUF,0,0,0.038,0.0127
MOZ,GUM,0,0,0.0073,0.0025
MOZ,GUY,0,0,0.0093,0.0031
MOZ,HKG,0,0,0.0008,0.0003
MOZ,HND,0,0,0.1067,0.0356
MOZ,HRV,0,0,0.0185,0.0062
MOZ,HTI,0,0,0,0
MOZ,HUN,0,0,0.0003,0.0001
MOZ,IDN,0,0,0,0
MOZ,IMN,0,0,0.0189,0.0063
MOZ,IND,0,0,0.0131,0.0044
MOZ,IOT,0,0,0.0189,0.0063
MOZ,IRL,0,0,0.0187,0.0062
MOZ,IRN,0,0,0.0134,0.0045
MOZ,IRQ,0,0,0.0039,0.0013
MOZ,ISL,0,0,0.0189,0.0063
MOZ,ISR,0,0,0.0083,0.0028
MOZ,ITA,0,0,0.0711,0.0237
MOZ,JAM,0,0.0002,0.0006,0.0003
MOZ,JEY,0,0.0056,0.0247,0.0101
MOZ,JOR,0,0,0,0
MOZ,JPN,0,0,0.0001,0
MOZ,KAZ,0,0,0.0052,0.0017
MOZ,KEN,0,0,0.4271,0.1424
MOZ,KGZ,0,0,0.0019,0.0006
MOZ,KHM,0,0,0,0
MOZ,KIR,0,0,0.0004,0.0001
MOZ,KNA,0,0,0.0004,0.0001
MOZ,KOR,0,0.0008,0.0008,0.0006
MOZ,KWT,0,0,0,0
MOZ,LAO,0,0,0,0
MOZ,LBN,0,0,0.0021,0.0007
MOZ,LBR,0,0,0.1998,0.0666
MOZ,LBY,0,0,0.0007,0.0002
MOZ,LCA,0,0,0.0002,0.0001
MOZ,LIE,0,0,0.016,0.0053
MOZ,LKA,0,0,0.0126,0.0042
MOZ,LSO,0,0,0.7304,0.2435
MOZ,LTU,0,0,0.0188,0.0063
MOZ,LUX,0,0.0183,0.0404,0.0196
MOZ,LVA,0,0,0.0188,0.0063
MOZ,MAC,1,0.0009,0.0013,0.3341
MOZ,MAF,0,0,0.0115,0.0038
MOZ,MAR,0,0,0.0002,0.0001
MOZ,MCO,0,0,0.0755,0.0252
MOZ,MDA,0,0,0.0482,0.0161
MOZ,MDG,0,0,0.0013,0.0004
MOZ,MDV,0,0,0.0164,0.0055
MOZ,MEX,0,0,0.1029,0.0343
MOZ,MHL,0,0,0.0067,0.0022
MOZ,MKD,0,0,0.0178,0.0059
MOZ,MLI,0,0,0.1255,0.0418
MOZ,MLT,0,0,0.0079,0.0026
MOZ,MMR,0,0,0.0002,0.0001
MOZ,MNE,0,0,0.0177,0.0059
MOZ,MNG,0,0,0,0
MOZ,MNP,0,0,0.0031,0.0011
MOZ,MOZ,1,0.0777,0.6743,0.584
MOZ,MRT,0,0,0.0196,0.0065
MOZ,MSR,0,0,0.0005,0.0002
MOZ,MTQ,0,0,0.0016,0.0005
MOZ,MUS,0,0,0.0044,0.0015
MOZ,MWI,0,0.0138,0.7248,0.2462
MOZ,MYS,0,0,0.0005,0.0002
MOZ,MYT,0,0,0.5232,0.1744
MOZ,NAM,0,0,0.5452,0.1817
MOZ,NCL,0,0,0.0369,0.0123
MOZ,NER,0,0,0.0116,0.0039
MOZ,NFK,0,0,0.0151,0.005
MOZ,NGA,0,0,0.2817,0.0939
MOZ,NIC,0,0,0.1061,0.0354
MOZ,NIU,0,0,0.0027,0.0009
MOZ,NLD,0,0.0001,0.0165,0.0055
MOZ,NOR,0,0.0002,0.0166,0.0056
MOZ,NPL,0,0,0.0134,0.0045
MOZ,NRU,0,0,0.0013,0.0004
MOZ,NZL,0,0,0.0181,0.006
MOZ,OMN,0,0,0.0109,0.0036
MOZ,PAK,0,0,0.0155,0.0052
MOZ,PAN,0,0,0.0905,0.0302
MOZ,PCN,0,0,0,0
MOZ,PER,0,0,0.0883,0.0294
MOZ,PHL,0,0,0,0
MOZ,PLW,0,0,0.0036,0.0012
MOZ,PNG,0,0,0.0007,0.0002
MOZ,POL,0,0,0.0176,0.0059
MOZ,PRI,0,0,0.1047,0.0349
MOZ,PRK,0,0.0008,0.0008,0.0006
MOZ,PRT,1,0.1183,0.1193,0.4125
MOZ,PRY,0,0.0039,0.0104,0.0048
MOZ,PSE,0,0,0,0
MOZ,PYF,0,0,0.0533,0.0178
MOZ,QAT,0,0,0.0036,0.0012
MOZ,REU,0,0,0.0298,0.0099
MOZ,ROU,0,0,0.052,0.0173
MOZ,RUS,0,0,0.0168,0.0056
MOZ,RWA,0,0,0.7007,0.2336
MOZ,SAU,0,0,0.0085,0.0028
MOZ,SDN,0,0,0.0019,0.0006
MOZ,SEN,0,0,0.1815,0.0605
MOZ,SGP,0,0,0.0054,0.0018
MOZ,SHN,0,0,0.0189,0.0063
MOZ,SLB,0,0,0.0005,0.0002
MOZ,SLE,0,0,0.1253,0.0418
MOZ,SLV,0,0,0.1086,0.0362
MOZ,SMR,0,0,0.07,0.0233
MOZ,SOM,0,0,0.0144,0.0048
MOZ,SPM,0,0,0.0773,0.0258
MOZ,SRB,0,0,0.0168,0.0056
MOZ,SSD,0,0,0.0271,0.009
MOZ,STP,1,0.0439,0.0922,0.3787
MOZ,SUR,0,0.0001,0.0116,0.0039
MOZ,SVK,0,0,0.0159,0.0053
MOZ,SVN,0,0,0.0176,0.0059
MOZ,SWE,0,0,0.0167,0.0056
MOZ,SWZ,0,0.0022,0.7114,0.2379
MOZ,SXM,0,0,0.0182,0.0061
MOZ,SYC,0,0,0.0016,0.0005
MOZ,SYR,0,0,0.0015,0.0005
MOZ,TCA,0,0,0.0047,0.0016
MOZ,TCD,0,0,0.0224,0.0075
MOZ,TGO,0,0,0.2975,0.0992
MOZ,THA,0,0,0,0
MOZ,TJK,0,0,0.0142,0.0047
MOZ,TKL,0,0,0.0052,0.0017
MOZ,TKM,0,0,0.0027,0.0009
MOZ,TLS,1,0.0001,0.0001,0.3334
MOZ,TON,0,0,0.0002,0.0001
MOZ,TTO,0,0,0.0096,0.0032
MOZ,TUN,0,0,0,0
MOZ,TUR,0,0,0.0021,0.0007
MOZ,TUV,0,0,0,0
MOZ,TWN,0,0,0,0
MOZ,TZA,0,0.0014,0.6715,0.2243
MOZ,UGA,0,0,0.4661,0.1554
MOZ,UKR,0,0,0.0189,0.0063
MOZ,URY,0,0.0008,0.1067,0.0358
MOZ,USA,0,0.0003,0.0309,0.0104
MOZ,UZB,0,0,0.0033,0.0011
MOZ,VAT,0,0,0.07,0.0233
MOZ,VCT,0,0,0.0001,0
MOZ,VEN,0,0.001,0.1073,0.0361
MOZ,VGB,0,0,0.0095,0.0032
MOZ,VIR,0,0,0.0234,0.0078
MOZ,VNM,0,0,0,0
MOZ,VUT,0,0,0.003,0.001
MOZ,WLF,0,0,0.0084,0.0028
MOZ,WSM,0,0,0.0018,0.0006
MOZ,YEM,0,0,0.0003,0.0001
MOZ,ZAF,0,0.0059,0.5521,0.186
MOZ,ZMB,0,0.0051,0.6966,0.2339
MOZ,ZWE,0,0.0041,0.6959,0.2333
MRT,ABW,0,0,0.0002,0.0001
MRT,AFG,0,0,0.0003,0.0001
MRT,AGO,0,0,0.0122,0.0041
MRT,AIA,0,0,0,0
MRT,ALA,0,0,0.0002,0.0001
MRT,ALB,0,0,0.0002,0.0001
MRT,AND,1,0.0001,0.001,0.3337
MRT,ANT,0,0,0.0001,0
MRT,ARE,1,0,0.4938,0.4979
MRT,ARG,0,0,0.0201,0.0067
MRT,ARM,0,0,0.0006,0.0002
MRT,ASM,0,0,0,0
MRT,ATG,0,0,0.0024,0.0008
MRT,AUS,0,0,0.002,0.0007
MRT,AUT,0,0,0.0002,0.0001
MRT,AZE,0,0,0.0001,0
MRT,BDI,1,0,0.0222,0.3407
MRT,BEL,1,0.0005,0.008,0.3362
MRT,BEN,1,0,0.0287,0.3429
MRT,BFA,1,0,0.0297,0.3433
MRT,BGD,0,0,0.0002,0.0001
MRT,BGR,0,0,0.0002,0.0001
MRT,BHR,1,0,0.6203,0.5401
MRT,BHS,0,0,0.0001,0
MRT,BIH,0,0,0.0002,0.0001
MRT,BLM,1,0.0013,0.0013,0.3342
MRT,BLR,0,0,0.0002,0.0001
MRT,BLZ,0,0,0.0004,0.0001
MRT,BMU,0,0,0.0002,0.0001
MRT,BOL,0,0,0.0006,0.0002
MRT,BRA,0,0,0.0009,0.0003
MRT,BRB,0,0,0.0001,0
MRT,BRN,0,0,0,0
MRT,BTN,0,0,0,0
MRT,BWA,0,0,0.021,0.007
MRT,CAF,1,0,0.0364,0.3455
MRT,CAN,1,0.0003,0.0021,0.3341
MRT,CCK,0,0,0,0
MRT,CHE,1,0.0003,0.0006,0.3336
MRT,CHL,0,0,0.0009,0.0003
MRT,CHN,0,0,0,0
MRT,CIV,1,0.0005,0.0271,0.3426
MRT,CMR,1,0,0.0512,0.3504
MRT,COD,1,0,0.018,0.3393
MRT,COG,1,0,0.0129,0.3376
MRT,COK,0,0,0,0
MRT,COL,0,0,0.001,0.0003
MRT,COM,1,0,0.0221,0.3407
MRT,CPV,0,0,0,0
MRT,CRI,0,0,0.0009,0.0003
MRT,CUB,0,0,0.001,0.0003
MRT,CUW,0,0,0.0001,0
MRT,CXR,0,0,0.0001,0
MRT,CYM,0,0,0.0002,0.0001
MRT,CYP,0,0,0.0057,0.0019
MRT,CZE,0,0,0.0002,0.0001
MRT,DEU,0,0,0.0089,0.003
MRT,DJI,1,0,0.3025,0.4342
MRT,DMA,0,0,0,0
MRT,DNK,0,0,0.0007,0.0002
MRT,DOM,0,0,0.0012,0.0004
MRT,DZA,1,0.1037,0.7296,0.6111
MRT,ECU,0,0,0.0009,0.0003
MRT,EGY,1,0,0.8552,0.6184
MRT,ERI,1,0,0.3045,0.4348
MRT,ESH,1,0.3832,0.8708,0.7514
MRT,ESP,0,0,0.0144,0.0048
MRT,EST,0,0,0.0001,0
MRT,ETH,0,0,0.2321,0.0774
MRT,FIN,0,0,0.0005,0.0002
MRT,FJI,0,0,0.0001,0
MRT,FLK,0,0,0.0003,0.0001
MRT,FRA,1,0.0013,0.04,0.3471
MRT,FRO,0,0,0.0002,0.0001
MRT,FSM,0,0,0,0
MRT,GAB,1,0.0001,0.0214,0.3405
MRT,GBR,0,0,0.0008,0.0003
MRT,GEO,0,0,0.0004,0.0001
MRT,GGY,1,0,0.0002,0.3334
MRT,GHA,0,0,0.02,0.0067
MRT,GIB,0,0,0.0527,0.0176
MRT,GIN,1,0.0002,0.0452,0.3485
MRT,GLP,1,0,0,0.3333
MRT,GMB,0,0.0199,0.0511,0.0237
MRT,GNB,0,0.012,0.0435,0.0185
MRT,GNQ,1,0,0.0218,0.3406
MRT,GRC,0,0,0.0011,0.0004
MRT,GRD,0,0,0,0
MRT,GRL,0,0,0,0
MRT,GTM,0,0,0.0007,0.0002
MRT,GUF,1,0.0008,0.0046,0.3351
MRT,GUM,0,0,0.0001,0
MRT,GUY,0,0,0.0001,0
MRT,HKG,0,0,0,0
MRT,HND,0,0,0.0009,0.0003
MRT,HRV,0,0,0.0002,0.0001
MRT,HTI,1,0,0,0.3333
MRT,HUN,0,0,0,0
MRT,IDN,0,0,0,0
MRT,IMN,0,0,0.0002,0.0001
MRT,IND,1,0,0.0002,0.3334
MRT,IOT,0,0,0.0002,0.0001
MRT,IRL,0,0,0.0002,0.0001
MRT,IRN,1,0,0.0161,0.3387
MRT,IRQ,1,0,0.5947,0.5316
MRT,ISL,0,0,0.0002,0.0001
MRT,ISR,1,0,0.5479,0.516
MRT,ITA,1,0,0.0013,0.3338
MRT,JAM,0,0,0.0007,0.0002
MRT,JEY,1,0,0.0003,0.3334
MRT,JOR,1,0,0.8487,0.6162
MRT,JPN,0,0,0,0
MRT,KAZ,0,0,0.0001,0
MRT,KEN,0,0,0.0292,0.0097
MRT,KGZ,0,0,0,0
MRT,KHM,0,0,0,0
MRT,KIR,0,0,0,0
MRT,KNA,0,0,0,0
MRT,KOR,0,0,0,0
MRT,KWT,1,0,0.8667,0.6222
MRT,LAO,0,0,0,0
MRT,LBN,1,0,0.7818,0.5939
MRT,LBR,0,0,0.0299,0.01
MRT,LBY,1,0.0062,0.8119,0.606
MRT,LCA,0,0,0,0
MRT,LIE,0,0,0.0002,0.0001
MRT,LKA,0,0,0.0001,0
MRT,LSO,0,0,0.0222,0.0074
MRT,LTU,0,0,0.0002,0.0001
MRT,LUX,1,0.0002,0.0005,0.3335
MRT,LVA,0,0,0.0002,0.0001
MRT,MAC,0,0,0,0
MRT,MAF,1,0.0002,0.0002,0.3335
MRT,MAR,1,0.0063,0.5905,0.5322
MRT,MCO,1,0.0005,0.0011,0.3339
MRT,MDA,0,0,0.0006,0.0002
MRT,MDG,1,0,0,0.3333
MRT,MDV,0,0,0.0002,0.0001
MRT,MEX,0,0,0.0009,0.0003
MRT,MHL,0,0,0.0001,0
MRT,MKD,0,0,0.0002,0.0001
MRT,MLI,1,0.0161,0.0531,0.3564
MRT,MLT,0,0.0001,0.7497,0.2499
MRT,MMR,0,0,0,0
MRT,MNE,0,0,0.0002,0.0001
MRT,MNG,0,0,0,0
MRT,MNP,0,0,0,0
MRT,MOZ,0,0,0.0196,0.0065
MRT,MRT,1,0.7654,0.7671,0.8442
MRT,MSR,0,0,0,0
MRT,MTQ,1,0,0,0.3334
MRT,MUS,1,0.0001,0.0001,0.3334
MRT,MWI,0,0,0.0222,0.0074
MRT,MYS,0,0,0,0
MRT,MYT,1,0,0.0165,0.3389
MRT,NAM,0,0,0.0172,0.0057
MRT,NCL,1,0.0007,0.0007,0.3338
MRT,NER,1,0.001,0.1255,0.3755
MRT,NFK,0,0,0.0002,0.0001
MRT,NGA,0,0,0.064,0.0213
MRT,NIC,0,0,0.0009,0.0003
MRT,NIU,0,0,0,0
MRT,NLD,0,0,0.0253,0.0084
MRT,NOR,0,0,0.0012,0.0004
MRT,NPL,0,0,0.0002,0.0001
MRT,NRU,0,0,0,0
MRT,NZL,0,0,0.0002,0.0001
MRT,OMN,1,0,0.6581,0.5527
MRT,PAK,0,0,0.0002,0.0001
MRT,PAN,0,0,0.0008,0.0003
MRT,PCN,0,0,0,0
MRT,PER,0,0,0.0008,0.0003
MRT,PHL,0,0,0,0
MRT,PLW,0,0,0,0
MRT,PNG,0,0,0,0
MRT,POL,0,0,0.0002,0.0001
MRT,PRI,0,0,0.0009,0.0003
MRT,PRK,0,0,0,0
MRT,PRT,0,0,0.0009,0.0003
MRT,PRY,0,0,0.0001,0
MRT,PSE,1,0,0.8423,0.6141
MRT,PYF,1,0.0011,0.0011,0.334
MRT,QAT,1,0,0.6217,0.5406
MRT,REU,1,0.0004,0.0007,0.3337
MRT,ROU,0,0,0.0006,0.0002
MRT,RUS,0,0,0.0003,0.0001
MRT,RWA,1,0,0.0222,0.3407
MRT,SAU,1,0,0.7944,0.5981
MRT,SDN,1,0,0.7437,0.5812
MRT,SEN,1,0.029,0.0692,0.366
MRT,SGP,0,0,0.0001,0
MRT,SHN,0,0,0.0002,0.0001
MRT,SLB,0,0,0,0
MRT,SLE,0,0,0.0296,0.0099
MRT,SLV,0,0,0.001,0.0003
MRT,SMR,0,0,0.0008,0.0003
MRT,SOM,1,0,0.1906,0.3969
MRT,SPM,1,0.0015,0.0015,0.3344
MRT,SRB,0,0,0.0002,0.0001
MRT,SSD,0,0,0.0023,0.0008
MRT,STP,0,0.0001,0.002,0.0007
MRT,SUR,0,0,0.0017,0.0006
MRT,SVK,0,0,0.0002,0.0001
MRT,SVN,0,0,0.0002,0.0001
MRT,SWE,0,0,0.004,0.0013
MRT,SWZ,0,0,0.0216,0.0072
MRT,SXM,0,0,0.0002,0.0001
MRT,SYC,1,0,0,0.3333
MRT,SYR,1,0,0.7758,0.5919
MRT,TCA,0,0,0,0
MRT,TCD,1,0,0.1779,0.3926
MRT,TGO,1,0,0.0258,0.3419
MRT,THA,0,0,0,0
MRT,TJK,0,0,0.0003,0.0001
MRT,TKL,0,0,0.0001,0
MRT,TKM,0,0,0,0
MRT,TLS,0,0,0,0
MRT,TON,0,0,0,0
MRT,TTO,0,0,0.001,0.0003
MRT,TUN,1,0,0.8657,0.6219
MRT,TUR,1,0,0.0172,0.3391
MRT,TUV,0,0,0,0
MRT,TWN,0,0,0,0
MRT,TZA,0,0,0.0245,0.0082
MRT,UGA,0,0,0.0148,0.0049
MRT,UKR,0,0,0.0002,0.0001
MRT,URY,0,0,0.001,0.0003
MRT,USA,0,0,0.0012,0.0004
MRT,UZB,0,0,0.0001,0
MRT,VAT,0,0,0.0008,0.0003
MRT,VCT,0,0,0,0
MRT,VEN,0,0,0.001,0.0003
MRT,VGB,0,0,0.0001,0
MRT,VIR,0,0,0.0002,0.0001
MRT,VNM,0,0,0,0
MRT,VUT,1,0,0.0001,0.3334
MRT,WLF,1,0.0002,0.0002,0.3334
MRT,WSM,0,0,0,0
MRT,YEM,1,0,0.845,0.615
MRT,ZAF,0,0,0.0167,0.0056
MRT,ZMB,0,0,0.0219,0.0073
MRT,ZWE,0,0,0.0212,0.0071
MSR,ABW,1,0.0021,0.198,0.4
MSR,AFG,0,0,0.0041,0.0014
MSR,AGO,0,0,0.0018,0.0006
MSR,AIA,1,0.9021,0.9021,0.9347
MSR,ALA,0,0,0.0097,0.0032
MSR,ALB,0,0,0.0073,0.0024
MSR,AND,0,0,0.004,0.0013
MSR,ANT,1,0.0047,0.3641,0.4563
MSR,ARE,1,0.0001,0.0012,0.3337
MSR,ARG,0,0.0001,0.004,0.0014
MSR,ARM,0,0,0.0084,0.0028
MSR,ASM,1,0.001,0.001,0.334
MSR,ATG,1,0.4388,0.4388,0.6259
MSR,AUS,1,0.0217,0.0225,0.3481
MSR,AUT,0,0.0002,0.0131,0.0044
MSR,AZE,0,0,0.0003,0.0001
MSR,BDI,0,0,0,0
MSR,BEL,0,0,0.0114,0.0038
MSR,BEN,0,0,0,0
MSR,BFA,0,0,0,0
MSR,BGD,0,0,0.005,0.0017
MSR,BGR,0,0,0.0052,0.0017
MSR,BHR,1,0.0003,0.0014,0.3339
MSR,BHS,1,0.0134,0.375,0.4628
MSR,BIH,0,0,0.0057,0.0019
MSR,BLM,0,0.0003,0.0389,0.0131
MSR,BLR,0,0,0.0064,0.0021
MSR,BLZ,1,0.0088,0.1691,0.3926
MSR,BMU,1,0.0245,0.0247,0.3497
MSR,BOL,0,0,0.0025,0.0008
MSR,BRA,0,0,0.0042,0.0014
MSR,BRB,1,0.0129,0.4942,0.5024
MSR,BRN,1,0.0006,0.0006,0.3337
MSR,BTN,1,0,0.001,0.3337
MSR,BWA,1,0.0006,0.0007,0.3338
MSR,CAF,0,0,0.0409,0.0136
MSR,CAN,1,0.0148,0.0165,0.3438
MSR,CCK,0,0.0043,0.2363,0.0802
MSR,CHE,0,0.0012,0.0105,0.0039
MSR,CHL,0,0,0.0039,0.0013
MSR,CHN,0,0,0,0
MSR,CIV,0,0,0,0
MSR,CMR,1,0,0,0.3333
MSR,COD,0,0,0.0293,0.0098
MSR,COG,0,0,0.1199,0.04
MSR,COK,1,0.0012,0.0012,0.3341
MSR,COL,0,0,0.0041,0.0014
MSR,COM,0,0,0,0
MSR,CPV,0,0,0.2784,0.0928
MSR,CRI,0,0,0.0114,0.0038
MSR,CUB,0,0,0.0039,0.0013
MSR,CUW,0,0.0008,0.235,0.0786
MSR,CXR,0,0.0112,0.1671,0.0595
MSR,CYM,1,0.017,0.0945,0.3705
